title,price,location,bedrooms,bathrooms,listing_url,scraped_at
2 Bed Apartment with En Suite in Lavington,"KSh 6,000,000",Lavington,2 Bedrooms,2 Bathrooms,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-lavington-4029725,2026-07-21T13:21:50.611774
3 Bed Apartment with En Suite in Lavington,"KSh 10,500,000",Lavington,3 Bedrooms,3 Bathrooms,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-lavington-4029687,2026-07-21T13:21:50.611778
4 Bed Apartment with En Suite in Lavington,"KSh 20,000,000",Lavington,4 Bedrooms,5 Bathrooms,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-lavington-4029691,2026-07-21T13:21:50.611781
4 Bed Apartment with En Suite in Kilimani,"KSh 13,000,000",Kilimani,4 Bedrooms,4 Bathrooms,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-kilimani-4030053,2026-07-21T13:21:50.611785
4 Bed Apartment with En Suite in Kilimani,"KSh 13,000,000",Kilimani,4 Bedrooms,4 Bathrooms,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-kilimani-4030052,2026-07-21T13:21:50.611788
3 Bed Apartment with En Suite in Kilimani,"KSh 9,000,000",Kilimani,3 Bedrooms,3 Bathrooms,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-kilimani-4030050,2026-07-21T13:21:50.611791
3 Bed Apartment with En Suite in Kilimani,"KSh 10,500,000",Kilimani,3 Bedrooms,3 Bathrooms,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-kilimani-4030049,2026-07-21T13:21:50.611795
2 Bed Apartment with En Suite in Kilimani,"KSh 6,000,000",Kilimani,2 Bedrooms,2 Bathrooms,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-kilimani-4030048,2026-07-21T13:21:50.611798
2 Bed Apartment with En Suite in Kilimani,"KSh 7,000,000",Kilimani,2 Bedrooms,2 Bathrooms,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-kilimani-4030045,2026-07-21T13:21:50.611801
1 Bed Apartment with En Suite in Kilimani,"KSh 3,000,000",Kilimani,1 Bedrooms,1 Bathrooms,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-kilimani-4030044,2026-07-21T13:21:50.611804
1 Bed Apartment with En Suite in Kilimani,"KSh 4,000,000",Kilimani,1 Bedrooms,1 Bathrooms,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-kilimani-4030042,2026-07-21T13:21:50.611808
4 Bed Apartment with En Suite in Westlands Area,"KSh 17,900,000","Westlands Area, Westlands",4 Bedrooms,4 Bathrooms,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-westlands-area-4030040,2026-07-21T13:21:50.611811
4 Bed Apartment with En Suite in Westlands Area,"KSh 17,900,000","Westlands Area, Westlands",4 Bedrooms,4 Bathrooms,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-westlands-area-4030039,2026-07-21T13:21:50.611814
3 Bed Apartment with En Suite in Westlands Area,"KSh 11,000,000","Westlands Area, Westlands",3 Bedrooms,3 Bathrooms,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-westlands-area-4030038,2026-07-21T13:21:50.611818
3 Bed Apartment with En Suite in Westlands Area,"KSh 11,000,000","Westlands Area, Westlands",3 Bedrooms,3 Bathrooms,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-westlands-area-4030036,2026-07-21T13:21:50.611821
2 Bed Apartment with En Suite in Westlands Area,"KSh 7,000,000","Westlands Area, Westlands",2 Bedrooms,2 Bathrooms,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-westlands-area-4030035,2026-07-21T13:21:50.611824
2 Bed Apartment with En Suite in Westlands Area,"KSh 7,500,000","Westlands Area, Westlands",2 Bedrooms,2 Bathrooms,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-westlands-area-4030034,2026-07-21T13:21:50.611827
1 Bed Apartment with En Suite in Westlands Area,"KSh 4,000,000","Westlands Area, Westlands",1 Bedrooms,1 Bathrooms,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-4030033,2026-07-21T13:21:50.611831
1 Bed Apartment with En Suite in Westlands Area,"KSh 4,500,000","Westlands Area, Westlands",1 Bedrooms,1 Bathrooms,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-4030032,2026-07-21T13:21:50.611834
3 Bed Apartment with En Suite in Westlands Area,"KSh 13,000,000","Westlands Area, Westlands",3 Bedrooms,2 Bathrooms,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-westlands-area-4030029,2026-07-21T13:22:12.217100
4 Bed Apartment with En Suite in Westlands Area,"KSh 18,000,000","Westlands Area, Westlands",4 Bedrooms,4 Bathrooms,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-westlands-area-4030030,2026-07-21T13:22:12.217114
2 Bed Apartment with En Suite in Westlands Area,"KSh 7,000,000","Westlands Area, Westlands",2 Bedrooms,1 Bathrooms,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-westlands-area-4030028,2026-07-21T13:22:12.217117
1 Bed Apartment with En Suite in Westlands Area,"KSh 4,000,000","Westlands Area, Westlands",1 Bedrooms,1 Bathrooms,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-4030027,2026-07-21T13:22:12.217120
4 Bed Apartment with En Suite in Kileleshwa,"KSh 13,500,000",Kileleshwa,4 Bedrooms,4 Bathrooms,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-kileleshwa-4030025,2026-07-21T13:22:12.217122
4 Bed Apartment with En Suite in Lavington,"KSh 13,500,000",Lavington,4 Bedrooms,4 Bathrooms,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-lavington-4030026,2026-07-21T13:22:12.217125
4 Bed Apartment with En Suite in Kilimani,"KSh 13,500,000",Kilimani,4 Bedrooms,4 Bathrooms,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-kilimani-4030024,2026-07-21T13:22:12.217128
3 Bed Apartment with En Suite in Kileleshwa,"KSh 9,000,000",Kileleshwa,3 Bedrooms,2 Bathrooms,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-kileleshwa-4030022,2026-07-21T13:22:12.217130
3 Bed Apartment with En Suite in Lavington,"KSh 9,000,000",Lavington,3 Bedrooms,2 Bathrooms,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-lavington-4030023,2026-07-21T13:22:12.217133
3 Bed Apartment with En Suite in Kilimani,"KSh 9,000,000",Kilimani,3 Bedrooms,2 Bathrooms,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-kilimani-4030021,2026-07-21T13:22:12.217135
2 Bed Apartment with En Suite in Lavington,"KSh 6,000,000",Lavington,2 Bedrooms,1 Bathrooms,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-lavington-4030020,2026-07-21T13:22:12.217138
2 Bed Apartment with En Suite in Kileleshwa,"KSh 6,000,000",Kileleshwa,2 Bedrooms,1 Bathrooms,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-kileleshwa-4030019,2026-07-21T13:22:12.217140
2 Bed Apartment with En Suite in Kilimani,"KSh 6,000,000",Kilimani,2 Bedrooms,1 Bathrooms,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-kilimani-4030018,2026-07-21T13:22:12.217143
1 Bed Apartment with En Suite in Lavington,"KSh 3,000,000",Lavington,1 Bedrooms,1 Bathrooms,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-lavington-4030017,2026-07-21T13:22:12.217145
1 Bed Apartment with En Suite in Kileleshwa,"KSh 3,000,000",Kileleshwa,1 Bedrooms,1 Bathrooms,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-kileleshwa-4030016,2026-07-21T13:22:12.217148
1 Bed Apartment with En Suite in Kilimani,"KSh 3,000,000",Kilimani,1 Bedrooms,1 Bathrooms,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-kilimani-4030015,2026-07-21T13:22:12.217150
3 Bed Apartment with En Suite in Muthaiga,"KSh 39,000,000",Muthaiga,3 Bedrooms,3 Bathrooms,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-muthaiga-4030043,2026-07-21T13:22:12.217153
2 Bed Apartment with En Suite at Ndemi Road,"KSh 12,000,000",Kilimani,2 Bedrooms,2 Bathrooms,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-kilimani-4030037,2026-07-21T13:22:12.217155
Studio Apartment with En Suite in Kileleshwa,"KSh 4,200,000",Kileleshwa,,1 Bathrooms,https://www.buyrentkenya.com/listings/studio-apartment-for-sale-kileleshwa-4030004,2026-07-21T13:22:12.217158
2 Bed Apartment with En Suite in Westlands Area,"KSh 7,000,000","Westlands Area, Westlands",2 Bedrooms,2 Bathrooms,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-westlands-area-4030013,2026-07-21T13:22:12.217160
1 Bed Apartment with En Suite in Westlands Area,"KSh 4,000,000","Westlands Area, Westlands",1 Bedrooms,1 Bathrooms,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-4030011,2026-07-21T13:22:12.217163
2 Bed Apartment with En Suite in Brookside,"KSh 20,000,000","Brookside, Westlands",2 Bedrooms,2 Bathrooms,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-brookside-4030003,2026-07-21T13:22:12.217165
Serviced 3 Bed Apartment with En Suite in Westlands Area,"KSh 19,700,000","Westlands Area, Westlands",3 Bedrooms,5 Bathrooms,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-westlands-area-4029996,2026-07-21T13:22:31.801469
2 Bed Apartment with En Suite in Westlands Area,"KSh 12,000,000","Westlands Area, Westlands",2 Bedrooms,2 Bathrooms,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-westlands-area-4029995,2026-07-21T13:22:31.801490
Serviced 1 Bed Apartment with En Suite in Riverside,"KSh 7,900,000","Riverside, Westlands",1 Bedrooms,1 Bathrooms,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-riverside-4029994,2026-07-21T13:22:31.801499
1 Bed Apartment with En Suite in Westlands Area,"KSh 6,200,000","Westlands Area, Westlands",1 Bedrooms,1 Bathrooms,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-4029993,2026-07-21T13:22:31.801509
3 Bed Apartment with En Suite in Kileleshwa,"KSh 9,000,000",Kileleshwa,3 Bedrooms,3 Bathrooms,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-kileleshwa-4029738,2026-07-21T13:22:31.801513
Serviced 3 Bed Apartment with En Suite in Kileleshwa,"KSh 24,000,000",Kileleshwa,3 Bedrooms,5 Bathrooms,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-kileleshwa-4029989,2026-07-21T13:22:31.801517
Serviced 2 Bed Apartment with En Suite in Westlands Area,"KSh 13,500,000","Westlands Area, Westlands",2 Bedrooms,3 Bathrooms,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-westlands-area-4029982,2026-07-21T13:22:31.801520
1 Bed Apartment with En Suite in Westlands Area,"KSh 4,000,000","Westlands Area, Westlands",1 Bedrooms,1 Bathrooms,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-4029978,2026-07-21T13:22:31.801523
3 Bed Apartment with En Suite in Kileleshwa,"KSh 10,500,000",Kileleshwa,3 Bedrooms,3 Bathrooms,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-kileleshwa-4029705,2026-07-21T13:22:31.801527
2 Bed Apartment with En Suite in Kileleshwa,"KSh 7,000,000",Kileleshwa,2 Bedrooms,2 Bathrooms,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-kileleshwa-4029791,2026-07-21T13:22:31.801530
1 Bed Apartment with En Suite in Kileleshwa,"KSh 3,000,000",Kileleshwa,1 Bedrooms,1 Bathrooms,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-kileleshwa-4029816,2026-07-21T13:22:31.801533
4 Bed Apartment with En Suite in Lavington,"KSh 13,000,000",Lavington,4 Bedrooms,5 Bathrooms,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-lavington-4029546,2026-07-21T13:22:31.801537
3 Bed Apartment with En Suite in Lavington,"KSh 9,000,000",Lavington,3 Bedrooms,3 Bathrooms,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-lavington-4029544,2026-07-21T13:22:31.801540
2 Bed Apartment with En Suite in Lavington,"KSh 7,000,000",Lavington,2 Bedrooms,2 Bathrooms,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-lavington-4029685,2026-07-21T13:22:31.801543
4 Bed Apartment with En Suite in Kilimani,"KSh 13,000,000",Kilimani,4 Bedrooms,4 Bathrooms,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-kilimani-4029972,2026-07-21T13:22:31.801546
4 Bed Apartment with En Suite in Kilimani,"KSh 13,000,000",Kilimani,4 Bedrooms,4 Bathrooms,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-kilimani-4029971,2026-07-21T13:22:31.801550
1 Bed Apartment with En Suite in Lavington,"KSh 4,000,000",Lavington,1 Bedrooms,1 Bathrooms,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-lavington-4029682,2026-07-21T13:22:31.801560
3 Bed Apartment with En Suite in Kilimani,"KSh 9,000,000",Kilimani,3 Bedrooms,3 Bathrooms,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-kilimani-4029970,2026-07-21T13:22:31.801564
3 Bed Apartment with En Suite in Kilimani,"KSh 10,500,000",Kilimani,3 Bedrooms,3 Bathrooms,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-kilimani-4029969,2026-07-21T13:22:31.801567
2 Bed Apartment with En Suite in Kilimani,"KSh 6,000,000",Kilimani,2 Bedrooms,2 Bathrooms,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-kilimani-4029968,2026-07-21T13:22:31.801570
2 Bed Apartment with En Suite in Kilimani,"KSh 7,000,000",Kilimani,2 Bedrooms,2 Bathrooms,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-kilimani-4029965,2026-07-21T13:22:31.801573
1 Bed Apartment with En Suite in Kilimani,"KSh 3,000,000",Kilimani,1 Bedrooms,1 Bathrooms,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-kilimani-4029964,2026-07-21T13:22:31.801576
1 Bed Apartment with En Suite in Kilimani,"KSh 4,000,000",Kilimani,1 Bedrooms,1 Bathrooms,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-kilimani-4029963,2026-07-21T13:22:51.700468
4 Bed Apartment with En Suite in Westlands Area,"KSh 17,900,000","Westlands Area, Westlands",4 Bedrooms,4 Bathrooms,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-westlands-area-4029962,2026-07-21T13:22:51.700481
4 Bed Apartment with En Suite in Westlands Area,"KSh 17,900,000","Westlands Area, Westlands",4 Bedrooms,4 Bathrooms,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-westlands-area-4029961,2026-07-21T13:22:51.700485
3 Bed Apartment with En Suite in Westlands Area,"KSh 11,000,000","Westlands Area, Westlands",3 Bedrooms,3 Bathrooms,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-westlands-area-4029960,2026-07-21T13:22:51.700487
3 Bed Apartment with En Suite in Westlands Area,"KSh 11,000,000","Westlands Area, Westlands",3 Bedrooms,3 Bathrooms,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-westlands-area-4029959,2026-07-21T13:22:51.700490
2 Bed Apartment with En Suite in Westlands Area,"KSh 7,000,000","Westlands Area, Westlands",2 Bedrooms,2 Bathrooms,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-westlands-area-4029958,2026-07-21T13:22:51.700493
2 Bed Apartment with En Suite in Westlands Area,"KSh 7,500,000","Westlands Area, Westlands",2 Bedrooms,2 Bathrooms,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-westlands-area-4029957,2026-07-21T13:22:51.700496
1 Bed Apartment with En Suite in Westlands Area,"KSh 4,000,000","Westlands Area, Westlands",1 Bedrooms,1 Bathrooms,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-4029956,2026-07-21T13:22:51.700498
1 Bed Apartment with En Suite in Westlands Area,"KSh 4,500,000","Westlands Area, Westlands",1 Bedrooms,1 Bathrooms,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-4029954,2026-07-21T13:22:51.700501
3 Bed Apartment with En Suite in Kileleshwa,"KSh 9,000,000",Kileleshwa,3 Bedrooms,3 Bathrooms,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-kileleshwa-4029556,2026-07-21T13:22:51.700504
2 Bed Apartment with En Suite in Kileleshwa,"KSh 6,000,000",Kileleshwa,2 Bedrooms,2 Bathrooms,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-kileleshwa-4029737,2026-07-21T13:22:51.700507
1 Bed Apartment with En Suite in Kileleshwa,"KSh 4,000,000",Kileleshwa,1 Bedrooms,1 Bathrooms,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-kileleshwa-4029789,2026-07-21T13:22:51.700509
3 Bed Apartment with En Suite in Lavington,"KSh 10,500,000",Lavington,3 Bedrooms,3 Bathrooms,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-lavington-4026080,2026-07-21T13:22:51.700512
2 Bed Apartment with En Suite in Lavington,"KSh 6,000,000",Lavington,2 Bedrooms,2 Bathrooms,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-lavington-4029541,2026-07-21T13:22:51.700515
1 Bed Apartment with Swimming Pool in Lavington,"KSh 3,000,000",Lavington,1 Bedrooms,1 Bathrooms,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-lavington-4029537,2026-07-21T13:22:51.700517
4 Bed Apartment with En Suite in Westlands Area,"KSh 18,000,000","Westlands Area, Westlands",4 Bedrooms,4 Bathrooms,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-westlands-area-4029950,2026-07-21T13:22:51.700520
4 Bed Apartment with En Suite in Lavington,"KSh 13,500,000",Lavington,4 Bedrooms,4 Bathrooms,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-lavington-4029949,2026-07-21T13:22:51.700523
4 Bed Apartment with En Suite in Kileleshwa,"KSh 13,500,000",Kileleshwa,4 Bedrooms,4 Bathrooms,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-kileleshwa-4029948,2026-07-21T13:22:51.700525
4 Bed Apartment with En Suite in Kilimani,"KSh 13,500,000",Kilimani,4 Bedrooms,4 Bathrooms,https://www.buyrentkenya.com/listings/4-bedroom-apartment-for-sale-kilimani-4029946,2026-07-21T13:22:51.700528
3 Bed Apartment with En Suite in Westlands Area,"KSh 13,000,000","Westlands Area, Westlands",3 Bedrooms,2 Bathrooms,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-westlands-area-4029945,2026-07-21T13:22:51.700531
3 Bed Apartment with En Suite in Lavington,"KSh 9,000,000",Lavington,3 Bedrooms,2 Bathrooms,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-lavington-4029944,2026-07-21T13:22:51.700534
3 Bed Apartment with En Suite in Kileleshwa,"KSh 9,000,000",Kileleshwa,3 Bedrooms,2 Bathrooms,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-kileleshwa-4029943,2026-07-21T13:22:51.700537
3 Bed Apartment with En Suite in Kilimani,"KSh 9,000,000",Kilimani,3 Bedrooms,2 Bathrooms,https://www.buyrentkenya.com/listings/3-bedroom-apartment-for-sale-kilimani-4029940,2026-07-21T13:23:09.266261
2 Bed Apartment with En Suite in Westlands Area,"KSh 7,000,000","Westlands Area, Westlands",2 Bedrooms,1 Bathrooms,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-westlands-area-4029939,2026-07-21T13:23:09.266274
2 Bed Apartment with En Suite in Lavington,"KSh 6,000,000",Lavington,2 Bedrooms,1 Bathrooms,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-lavington-4029937,2026-07-21T13:23:09.266278
2 Bed Apartment with En Suite in Kileleshwa,"KSh 6,000,000",Kileleshwa,2 Bedrooms,1 Bathrooms,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-kileleshwa-4029934,2026-07-21T13:23:09.266281
2 Bed Apartment with En Suite in Kilimani,"KSh 6,000,000",Kilimani,2 Bedrooms,1 Bathrooms,https://www.buyrentkenya.com/listings/2-bedroom-apartment-for-sale-kilimani-4029931,2026-07-21T13:23:09.266283
1 Bed Apartment with En Suite in Westlands Area,"KSh 4,000,000","Westlands Area, Westlands",1 Bedrooms,1 Bathrooms,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-westlands-area-4029929,2026-07-21T13:23:09.266286
1 Bed Apartment with En Suite in Lavington,"KSh 3,000,000",Lavington,1 Bedrooms,1 Bathrooms,https://www.buyrentkenya.com/listings/1-bedroom-apartment-for-sale-lavington-4029927,2026-07-21T13:23:09.266289
